log_message,target_label,complexity,message_length
Account locked: 50 failed login attempts for manager.ops,user_action,llm,56
Account locked: 50 failed login attempts for admin,user_action,llm,50
"Cache cleared: 5 entries removed, 100MB freed",system_notification,llm,45
File upload failed: backup.zip exceeds 45MB limit,workflow_error,llm,49
API endpoint /metrics responding normally (145ms),system_notification,llm,49
"API endpoint /metrics is deprecated, migrate to /v2/users by Jan 2025",deprecation_warning,llm,69
File upload failed: quarterly.xlsx exceeds 45MB limit,workflow_error,llm,53
API rate limit exceeded for client alpha-inc (5 requests/minute),workflow_error,llm,64
User preferences updated: push-notifications,user_action,llm,44
File upload failed: report.pdf exceeds 1024MB limit,workflow_error,llm,51
"Cache cleared: 50 entries removed, 45MB freed",system_notification,llm,45
Queue processing was unsuccessful: invalid CVV,workflow_error,llm,46
User alice.smith logged in from IP 10.0.0.45,user_action,llm,44
"Method calculateVAT() deprecated since 4.0, use VATService instead",deprecation_warning,llm,66
"API endpoint /metrics is deprecated, migrate to /v3/auth by Q2 2025",deprecation_warning,llm,67
ETL pipeline completed: 20 records processed in {minutes} minutes,system_notification,llm,65
Memory usage: 45% of heap (4.2GB/8GB),system_notification,llm,37
Legacy authentication module will be sunset in Q3 2024,deprecation_warning,llm,54
File upload completed: report.pdf (512MB) by user alice.smith,user_action,llm,61
"Function calculateVAT() deprecated since 2.0, use TaxCalculationService instead",deprecation_warning,llm,79
Memory usage: 75% of heap (7.1GB/8GB),system_notification,llm,37
File upload was unsuccessful: backup.zip exceeds 512MB limit,workflow_error,llm,60
"Cache cleared: 10 entries removed, 1024MB freed",system_notification,llm,47
"API endpoint /v1/users is deprecated, migrate to /v3/auth by Dec 2024",deprecation_warning,llm,69
"Method calculateTax() deprecated since 2.0, use VATService instead",deprecation_warning,llm,66
Memory usage: 45% of heap (6.2GB/16GB),system_notification,llm,38
File upload was unsuccessful: quarterly.xlsx exceeds 1024MB limit,workflow_error,llm,65
User manager.ops created new project 'HR-Dashboard',user_action,llm,51
Two-factor authentication enabled for user manager.ops,user_action,llm,54
"API endpoint /auth/login is obsolete, migrate to /v3/auth by Jan 2025",deprecation_warning,llm,69
File upload completed: quarterly.xlsx (512MB) by user admin,user_action,llm,59
API rate limit exceeded for client xyz-corp (10 requests/minute),workflow_error,llm,64
"Report format XML will be discontinued, migrate to JSON by Dec 2024",deprecation_warning,llm,67
Memory usage: 60% of heap (4.2GB/8GB),system_notification,llm,37
API rate limit exceeded for client alpha-inc (1500 requests/minute),workflow_error,llm,67
"SSL protocol TLSv1.2 is deprecated, upgrade to TLSv1.3 by Jan 2025",deprecation_warning,llm,66
File upload was unsuccessful: backup.zip exceeds 512MB limit,workflow_error,llm,60
"Cache cleared: 20 entries removed, 100MB freed",system_notification,llm,46
File upload completed: backup.zip (250MB) by user alice.smith,user_action,llm,61
Document validation failed: missing required field address,workflow_error,llm,58
"API endpoint /metrics is obsolete, migrate to /v2/users by Jan 2025",deprecation_warning,llm,67
"Cache cleared: 5 entries removed, 512MB freed",system_notification,llm,45
File upload completed: config.yaml (512MB) by user alice.smith,user_action,llm,62
"Cache cleared: 50 entries removed, 100MB freed",system_notification,llm,46
"Database driver postgres-9.x is deprecated, upgrade to 4.0",deprecation_warning,llm,58
Account locked: 100 failed login attempts for alice.smith,user_action,llm,57
Legacy authentication module will be sunset in Q3 2025,deprecation_warning,llm,54
User session expired after 5 minutes for user admin,user_action,llm,51
"Method calculateTax() deprecated since 3.0, use VATService instead",deprecation_warning,llm,66
"API endpoint /v1/users is obsolete, migrate to /v3/auth by Jan 2025",deprecation_warning,llm,67
Memory usage: 75% of heap (7.1GB/16GB),system_notification,llm,38
File upload was unsuccessful: data.csv exceeds 250MB limit,workflow_error,llm,58
API rate limit exceeded for client beta-ltd (5 requests/minute),workflow_error,llm,63
Update available,unclassified,llm,16
"Method calculateTax() deprecated since 4.0, use TaxCalculationService alternatively",deprecation_warning,llm,83
"API endpoint /v2/orders is obsolete, migrate to /v3/auth by Jan 2025",deprecation_warning,llm,68
"Cache cleared: 10 entries removed, 45MB freed",system_notification,llm,45
"SSL protocol TLSv1.2 is obsolete, upgrade to TLSv1.3 by Dec 2024",deprecation_warning,llm,64
ETL pipeline completed: 50 records processed in {minutes} minutes,system_notification,llm,65
"Method calculateTax() deprecated since 2.0, use VATService alternatively",deprecation_warning,llm,72
File upload completed: data.csv (100MB) by user admin,user_action,llm,53
File upload was unsuccessful: data.csv exceeds 250MB limit,workflow_error,llm,58
File upload failed: quarterly.xlsx exceeds 45MB limit,workflow_error,llm,53
User admin created new project 'Q1-Financials',user_action,llm,46
"Method calculateTax() deprecated since 4.0, use TaxCalculationService instead",deprecation_warning,llm,77
API rate limit exceeded for client beta-ltd (100 requests/minute),workflow_error,llm,65
"SSL protocol TLSv1.2 is obsolete, upgrade to TLSv1.3 by Dec 2024",deprecation_warning,llm,64
Account locked: 2500 was unsuccessful login attempts for temp.user,user_action,llm,66
"Method calculateVAT() obsolete since 3.0, use TaxCalculationService instead",deprecation_warning,llm,75
API rate limit exceeded for client alpha-inc (5 requests/minute),workflow_error,llm,64
Task done,unclassified,llm,9
User session expired after 60 minutes for user alice.smith,user_action,llm,58
File upload completed: data.csv (100MB) by user admin,user_action,llm,53
File upload completed: report.pdf (250MB) by user temp.user,user_action,llm,59
Memory usage: 95% of heap (7.1GB/16GB),system_notification,llm,38
Configuration file config.yaml reloaded successfully,system_notification,llm,52
Memory usage: 60% of heap (7.1GB/8GB),system_notification,llm,37
User john.doe created new project 'HR-Dashboard',user_action,llm,48
"Method calculateTax() deprecated since 2.0, use VATService instead",deprecation_warning,llm,66
Request processed,unclassified,llm,17
File upload completed: backup.zip (250MB) by user alice.smith,user_action,llm,61
Account locked: 2500 failed login attempts for alice.smith,user_action,llm,58
Memory usage: 60% of heap (6.2GB/16GB),system_notification,llm,38
User alice.smith created new project 'Q4-Analytics',user_action,llm,51
Account locked: 2500 was unsuccessful login attempts for alice.smith,user_action,llm,68
File upload completed: report.pdf (100MB) by user admin,user_action,llm,55
Password changed completed successfullyly for user ID 12847,user_action,llm,59
API rate limit exceeded for client xyz-corp (2500 requests/minute),workflow_error,llm,66
File upload completed: quarterly.xlsx (100MB) by user manager.ops,user_action,llm,65
User session expired after {minutes} minutes for user admin,user_action,llm,59
API endpoint /v1/users responding normally (120ms),system_notification,llm,50
"Cache cleared: 1250 entries removed, 250MB freed",system_notification,llm,48
Profile updated: user 78934 changed email to test@unknown.com,user_action,llm,61
"Report format CSV will be discontinued, migrate to JSON by Dec 2024",deprecation_warning,llm,67
User manager.ops logged in from IP {ip},user_action,llm,39
"API endpoint /v2/orders is obsolete, migrate to /v3/auth by Q2 2025",deprecation_warning,llm,67
File upload failed: data.csv exceeds 250MB limit,workflow_error,llm,48
Load balancer health check passed - 20 nodes healthy,system_notification,llm,52
Account locked: 1500 failed login attempts for manager.ops,user_action,llm,58
Email delivery was unsuccessful: invalid recipient address user@invalid-domain,workflow_error,llm,78
Profile updated: user 78934 changed email to test@unknown.com,user_action,llm,61
User admin created new project 'HR-Dashboard',user_action,llm,45
Account locked: 1250 was unsuccessful login attempts for alice.smith,user_action,llm,68
Memory usage: 95% of heap (4.2GB/8GB),system_notification,llm,37
SSL certificate renewed for domain api.company.com,system_notification,llm,50
Memory usage: 60% of heap (4.2GB/8GB),system_notification,llm,37
File upload was unsuccessful: backup.zip exceeds 250MB limit,workflow_error,llm,60
Load balancer health check passed - 10 nodes healthy,system_notification,llm,52
Document validation was unsuccessful: missing required field address,workflow_error,llm,68
File upload was unsuccessful: config.yaml exceeds 45MB limit,workflow_error,llm,60
"Cache cleared: 50 entries removed, 512MB freed",system_notification,llm,46
"SSL protocol TLSv1.1 is deprecated, upgrade to TLSv1.3 by Q2 2025",deprecation_warning,llm,65
User manager.ops logged in from IP 203.0.113.55,user_action,llm,47
"Method calculateVAT() deprecated since 2.0, use VATService instead",deprecation_warning,llm,66
Application started successfully on port 443,system_notification,llm,44
"Database driver postgres-9.x is obsolete, upgrade to 2.0",deprecation_warning,llm,56
Account locked: 20 failed login attempts for alice.smith,user_action,llm,56
Service timeout: payment unreachable,workflow_error,llm,36
Maintenance window scheduled,unclassified,llm,28
Credit card authorization declined: card expired,workflow_error,llm,48
File upload completed: backup.zip (100MB) by user temp.user,user_action,llm,59
API endpoint /v1/users responding normally (145ms),system_notification,llm,50
Service timeout: payment unreachable,workflow_error,llm,36
"API endpoint /metrics is obsolete, migrate to /v2/users by Dec 2024",deprecation_warning,llm,67
User temp.user created new project 'Q1-Financials',user_action,llm,50
Payment processing failed: insufficient funds for order #12345,workflow_error,llm,62
Document validation was unsuccessful: missing required field customer_id,workflow_error,llm,72
File upload failed: report.pdf exceeds 250MB limit,workflow_error,llm,50
"Report format CSV will be discontinued, migrate to Parquet by Q2 2025",deprecation_warning,llm,69
Account locked: 50 was unsuccessful login attempts for temp.user,user_action,llm,64
Account locked: 50 failed login attempts for manager.ops,user_action,llm,56
API rate limit exceeded for client alpha-inc (50 requests/minute),workflow_error,llm,65
File upload completed: report.pdf (250MB) by user temp.user,user_action,llm,59
File upload failed: quarterly.xlsx exceeds 1024MB limit,workflow_error,llm,55
File upload completed: config.yaml (100MB) by user temp.user,user_action,llm,60
API endpoint /v2/orders responding normally (145ms),system_notification,llm,51
Service mesh deployment completed: 127 pods scheduled across 3 nodes,system_notification,llm,68
Database connection pool exhausted: max 50 connections reached,system_notification,bert,62
"Memory usage: 1.2GB allocated, GC triggered",system_notification,regex,43
API rate limit exceeded: 1000 requests per minute,system_notification,bert,49
SSL certificate expires in 30 days: auto-renewal scheduled,system_notification,llm,58
Kubernetes pod eviction: node pressure memory threshold exceeded,workflow_error,llm,64
Payment gateway timeout: transaction rollback initiated,workflow_error,bert,55
Data validation error: schema mismatch in field user_id,workflow_error,bert,55
Circuit breaker opened: downstream service unresponsive,workflow_error,llm,55
File upload failed: size exceeds 10MB limit,workflow_error,regex,43
